credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Credit_Category,ratio
680,Germany,Female,31,3.0,127331.46,3,1,1,176433.6,0,Fair,0.7216962075250972
762,France,Male,36,5.0,119547.46,1,1,1,42693.65,0,Good,2.8001227348797775
678,Spain,Male,28,5.0,138668.18,1,1,1,54144.01,0,Fair,2.561099187149234
634,France,Female,37,7.0,51582.5,2,1,1,184312.88,0,Bad,0.27986378380067634
590,Spain,Male,37,6.0,169902.92,1,1,1,128256.18,0,Bad,1.3247152690809911
610,France,Female,27,4.0,87262.4,2,1,0,182720.07,0,Bad,0.4775742478645066
598,Germany,Male,19,3.0,150348.37,1,1,1,173784.04,0,Bad,0.8651448660072582
822,Germany,Female,46,3.0,115074.02,2,1,0,26249.86,0,Good,4.383795570719235
850,France,Male,28,8.0,99986.98,1,1,0,196582.55,0,Good,0.5086259182211239
705,Germany,Male,42,8.0,166685.92,2,1,1,55313.51,0,Fair,3.0134757313357987
677,Spain,Male,40,7.0,95312.8,1,1,1,62944.75,0,Fair,1.514229542575036
661,Germany,Female,47,0.0,109493.62,1,0,0,188324.01,1,Fair,0.581410835506317
501,Germany,Male,38,9.0,88977.39,2,0,1,133403.07,0,Bad,0.66698157696071
516,France,Female,29,2.0,104982.57,1,1,0,157378.5,0,Bad,0.6670705973179311
517,Germany,Female,59,8.0,154110.99,2,1,0,101240.08,1,Bad,1.5222329930991756
766,France,Male,32,6.0,185714.28,1,1,1,102502.5,0,Good,1.811802443842833
520,Germany,Female,23,3.0,116022.53,2,1,1,37577.66,0,Bad,3.087540043738753
790,Germany,Female,34,2.0,164011.48,1,1,0,199420.41,0,Good,0.8224407922940286
811,France,Male,40,1.0,101514.89,1,1,1,121765.0,0,Good,0.8336951504948056
660,Germany,Male,39,9.0,134599.33,2,1,0,183095.87,0,Fair,0.7351303445566522
566,Spain,Male,32,10.0,147511.26,1,1,1,159891.03,0,Bad,0.9225737053542029
715,France,Female,31,3.0,110581.29,1,1,1,94715.24,0,Fair,1.1675131689472569
750,Germany,Male,42,8.0,151836.36,2,1,0,68695.38,0,Good,2.210284883786944
431,Germany,Male,45,5.0,83624.55,2,0,0,36899.62,0,Bad,2.2662713057749646
704,France,Male,24,2.0,148197.15,2,1,0,182775.08,0,Fair,0.8108170435488252
535,Spain,Female,30,5.0,122924.75,1,0,0,62390.59,1,Bad,1.9702450321434692
614,France,Female,38,4.0,72594.0,1,1,1,76042.48,0,Bad,0.9546506110794915
748,France,Male,38,4.0,115221.36,1,0,1,70956.75,0,Good,1.6238252174740246
492,Germany,Male,51,8.0,117808.74,2,1,1,67311.12,0,Bad,1.7502121491961509
573,France,Male,40,7.0,147754.68,1,1,1,110454.46,0,Bad,1.3376977262846605
680,France,Male,31,10.0,113292.17,1,1,1,122639.73,0,Fair,0.923780327957343
612,Germany,Male,44,2.0,115163.38,1,1,1,97677.52,1,Bad,1.179016215808919
809,Germany,Male,50,10.0,118098.62,1,1,1,100720.02,1,Good,1.1725436512026108
540,Spain,Male,37,0.0,120825.7,1,1,0,28257.89,0,Bad,4.275821726250616
526,Germany,Male,61,6.0,133845.28,2,1,1,45180.8,0,Bad,2.9624371414406117
576,France,Female,29,5.0,108541.04,1,1,1,126469.09,0,Bad,0.8582416462394091
750,Spain,Female,37,2.0,113817.06,1,0,0,88333.74,0,Good,1.2884890869559014
665,France,Male,28,8.0,137300.23,1,1,0,90174.83,0,Fair,1.5226003752931945
640,Spain,Male,37,5.0,158024.38,1,1,0,81298.09,0,Bad,1.9437649765203588
457,France,Female,33,7.0,127837.54,1,0,1,60013.17,0,Bad,2.130158096964383
695,France,Male,36,4.0,161533.0,1,1,0,100940.91,0,Fair,1.600272872515217
647,Spain,Male,32,9.0,80958.36,1,1,1,128590.73,0,Bad,0.6295816191415976
641,France,Male,33,2.0,146193.6,2,1,1,55796.83,1,Bad,2.620105837553854
660,Germany,Male,26,4.0,115021.76,1,0,1,162443.05,0,Fair,0.708074368217046
615,Spain,Male,41,1.0,126773.43,1,1,1,55551.26,0,Bad,2.2820981918321923
705,Germany,Female,40,3.0,92889.91,1,1,1,109496.69,0,Fair,0.848335324108884
754,France,Male,61,5.0,146622.35,1,1,1,41815.22,1,Good,3.5064349775034067
713,Germany,Male,45,4.0,131038.14,1,1,0,74005.04,1,Fair,1.7706650790270502
587,France,Female,46,6.0,88820.29,1,0,0,70224.34,0,Bad,1.2648077575381982
569,Spain,Male,31,1.0,115406.97,1,0,0,145528.22,0,Bad,0.7930212435773625
568,France,Female,38,3.0,132951.92,1,0,1,124486.28,0,Bad,1.0680046025955632
770,Germany,Female,46,5.0,141788.63,2,0,0,164967.21,0,Good,0.8594958355663529
723,Germany,Female,47,10.0,90450.0,2,0,0,103379.31,1,Good,0.8749332917776295
614,Germany,Female,39,8.0,125997.22,1,1,1,128049.34,1,Bad,0.9839739900260321
752,Spain,Female,31,4.0,144637.86,2,1,0,40496.72,0,Good,3.571594440241086
677,France,Female,29,3.0,86616.35,1,0,0,91903.9,1,Fair,0.9424665329762938
608,Germany,Female,48,2.0,127924.25,2,1,0,32202.61,0,Bad,3.972480802021948
777,France,Female,29,9.0,131240.61,1,1,1,163746.09,1,Good,0.8014885118783599
848,Spain,Male,35,5.0,120046.74,2,1,0,84710.65,0,Good,1.4171386950755307
486,France,Female,39,8.0,97819.36,1,0,1,120531.31,0,Bad,0.8115680481693927
612,Germany,Male,46,9.0,161450.03,1,1,1,96961.0,1,Bad,1.6651027732799786
793,France,Male,56,8.0,119496.25,2,1,0,29880.99,0,Good,3.999072654553949
517,France,Male,62,1.0,43772.66,3,1,0,187756.24,1,Bad,0.23313558047391664
684,France,Male,32,9.0,100249.41,2,0,1,67599.69,0,Fair,1.4829862385463601
740,France,Female,60,5.0,108028.08,2,0,0,25980.42,1,Good,4.158057490987444
757,Germany,Male,33,1.0,122088.67,1,1,0,42581.09,0,Good,2.8672039630737496
842,France,Male,44,3.0,141252.18,4,0,1,128521.16,1,Good,1.0990577738327292
482,France,Female,35,5.0,147813.05,2,0,0,109029.72,0,Bad,1.355713377967035
850,France,Female,35,2.0,128548.49,4,1,0,75478.95,1,Good,1.7031038455092449
635,France,Male,43,10.0,122198.21,2,0,1,179144.54,0,Bad,0.6821207612579205
638,Germany,Male,42,8.0,145177.84,1,1,0,193471.74,1,Bad,0.750382665706113
820,Spain,Female,31,2.0,94222.53,1,1,0,103570.8,0,Good,0.9097402935962645
694,Germany,Female,58,1.0,143212.22,1,0,0,102628.56,1,Fair,1.3954421654167222
543,Germany,Male,41,6.0,143350.41,1,1,1,192070.16,1,Bad,0.7463439922161776
649,France,Female,41,3.0,130931.83,1,1,1,144808.37,0,Fair,0.9041730806030066
441,France,Male,60,1.0,140614.15,1,0,1,174381.23,0,Bad,0.8063605813538532
579,Spain,Male,22,3.0,118680.57,1,1,1,49829.8,0,Bad,2.3817187706954472
777,Germany,Male,35,7.0,122917.69,1,1,1,76169.68,0,Good,1.6137351502592634
660,France,Male,40,5.0,131754.11,2,1,1,38761.61,0,Fair,3.399087653995796
842,Germany,Female,35,9.0,119948.09,1,1,0,48217.97,1,Good,2.4876221458514323
490,Spain,Female,38,3.0,97266.1,1,1,1,92797.23,0,Bad,1.0481573641799438
605,Germany,Male,28,10.0,113690.83,1,1,0,33114.24,0,Bad,3.433291236640189
563,Spain,Female,42,6.0,99056.22,2,1,0,154347.95,1,Bad,0.6417721777321953
621,Spain,Female,36,7.0,116338.68,1,1,1,155743.48,0,Bad,0.74698908744045
850,France,Male,40,6.0,97339.99,1,0,1,88815.25,0,Good,1.0959828407846626
549,Germany,Female,55,1.0,137592.31,2,0,1,116548.02,1,Bad,1.1805632562440787
764,Germany,Male,34,6.0,108760.27,2,1,0,166324.79,1,Good,0.6539029449548681
627,Germany,Male,30,3.0,128770.88,2,1,1,40199.01,0,Bad,3.203334609484164
614,Spain,Female,36,1.0,44054.84,1,1,1,73329.08,0,Bad,0.6007826635763055
685,Germany,Female,44,2.0,119657.53,1,1,0,145387.05,1,Fair,0.8230274291967545
683,Germany,Female,49,7.0,108797.63,2,0,0,140763.18,0,Fair,0.7729125613672554
561,Germany,Female,49,1.0,102025.32,1,1,0,133051.64,1,Bad,0.7668099393588835
601,Spain,Female,20,9.0,122446.61,2,1,0,86791.9,0,Bad,1.4108068840525443
766,France,Female,27,7.0,158786.67,2,0,1,47579.25,0,Good,3.337309226185785
699,France,Male,29,3.0,125689.29,1,1,1,151623.71,0,Fair,0.8289553790762672
850,Germany,Male,29,1.0,154640.41,1,1,1,164039.51,0,Good,0.9427022185082118
749,Germany,Female,33,10.0,76692.22,1,0,1,30396.43,0,Good,2.52306668908158
585,France,Male,54,8.0,87105.32,1,1,1,55346.14,0,Bad,1.573828274203043
586,Spain,Female,33,10.0,66948.67,2,1,1,140759.03,0,Bad,0.47562611080795314
606,Germany,Male,38,3.0,99897.53,1,0,0,37054.65,0,Bad,2.69595125038288
584,Germany,Female,31,6.0,152622.34,1,1,0,99298.8,0,Bad,1.5370008499599188
585,France,Male,56,4.0,138227.19,2,1,1,55287.84,0,Bad,2.5001372815432834
508,France,Female,25,2.0,111395.53,1,0,1,48197.06,0,Bad,2.3112515576676254
458,Germany,Male,44,7.0,84386.57,1,1,0,178642.73,0,Bad,0.47237617786069436
660,Germany,Male,46,5.0,109019.65,2,1,1,33680.56,0,Fair,3.236871655340648
698,Germany,Female,52,1.0,107906.75,1,1,0,168886.39,1,Fair,0.6389309997093312
678,France,Male,54,7.0,128914.97,1,0,0,191746.23,1,Fair,0.6723207543637233
635,France,Male,34,3.0,134692.4,2,1,1,83773.02,0,Bad,1.6078255266433035
680,France,Female,25,4.0,123816.5,1,1,1,90162.35,0,Fair,1.3732616774074766
608,Germany,Male,34,3.0,106288.54,1,1,1,36639.25,0,Bad,2.9009474811847946
603,Germany,Female,55,7.0,127723.25,2,1,0,139469.11,1,Bad,0.9157816379555301
579,Spain,Male,43,2.0,145843.82,1,1,1,198402.37,1,Bad,0.7350911181151718
756,Germany,Female,34,2.0,148200.72,1,0,0,194584.48,0,Good,0.7616266209925889
611,France,Male,30,2.0,104145.65,1,0,0,159629.64,0,Bad,0.6524205028589928
532,Germany,Male,24,8.0,142755.25,1,0,0,34231.48,0,Bad,4.170291497767551
647,Germany,Female,33,3.0,168560.46,2,0,0,90270.16,0,Bad,1.8672888139336408
774,Germany,Male,42,2.0,132193.94,2,1,1,162865.52,0,Good,0.8116754239939798
542,Germany,Male,25,8.0,139330.1,1,0,0,54372.37,0,Bad,2.5625165870091737
777,France,Female,28,2.0,134571.5,1,0,1,118313.38,0,Good,1.1374157343827045
581,Germany,Male,50,2.0,143829.2,2,1,0,181224.24,1,Bad,0.7936532110715433
594,Germany,Female,23,4.0,104753.84,2,1,0,56756.52,1,Bad,1.8456705943211458
572,France,Female,36,8.0,68348.18,2,0,1,50400.32,0,Bad,1.3561060723423977
749,France,Male,42,2.0,56726.83,2,0,1,185543.35,0,Good,0.3057335657677842
573,Spain,Male,46,3.0,65269.23,1,0,1,189988.65,1,Bad,0.3435427853190178
624,Spain,Male,33,6.0,66220.17,1,0,1,170819.01,0,Bad,0.387662766573814
665,France,Female,41,8.0,96147.55,1,1,0,137037.97,0,Fair,0.7016124801031423
569,Germany,Female,32,8.0,145330.43,1,1,1,132038.65,0,Bad,1.1006658277708838
537,Germany,Female,47,4.0,124192.28,2,1,1,50881.51,0,Bad,2.440813568622472
706,Germany,Female,46,7.0,111288.18,1,1,1,149170.25,1,Fair,0.7460480893475743
734,France,Male,43,7.0,107805.67,1,0,0,182505.68,0,Good,0.5906976155481846
586,Germany,Female,36,5.0,103700.69,1,1,0,194072.56,1,Bad,0.5343397850783232
557,France,Female,27,3.0,87739.08,1,1,1,123096.56,0,Bad,0.7127663031363346
643,Germany,Male,41,7.0,154902.66,1,1,1,49667.28,0,Bad,3.1188069892291264
743,Germany,Male,39,3.0,119695.75,1,0,1,26136.13,0,Good,4.579704416836004
666,Germany,Female,59,8.0,152614.51,2,1,1,188782.3,0,Fair,0.8084153546174616
580,Germany,Female,33,7.0,131647.01,2,0,0,79775.19,0,Bad,1.6502249634253456
850,France,Male,27,6.0,96654.72,2,0,0,152740.16,0,Good,0.6328048890350776
659,France,Male,32,9.0,95377.13,1,0,1,187551.24,0,Fair,0.5085390531142316
607,Spain,Male,28,1.0,135936.1,2,1,1,110560.14,0,Bad,1.2295217788255335
644,Germany,Male,35,5.0,161591.11,3,1,1,63795.62,0,Bad,2.5329499109813494
746,France,Male,47,8.0,142382.03,1,1,1,62086.62,0,Good,2.293280420161381
611,Germany,Female,29,4.0,78885.88,2,1,1,26927.69,0,Bad,2.929545014815605
651,Spain,Female,45,8.0,95922.9,1,1,0,84782.42,1,Fair,1.131400825784402
676,France,Female,36,3.0,91711.59,1,1,1,95393.43,0,Fair,0.9614036312563664
639,Germany,Female,46,10.0,110031.09,2,1,1,133995.59,0,Bad,0.8211545618777454
782,France,Male,36,5.0,81210.72,2,0,1,108003.38,0,Good,0.751927578562819
641,Germany,Male,32,5.0,122947.92,1,1,1,99154.86,0,Bad,1.2399585859936668
697,France,Female,38,1.0,182065.85,1,1,0,49503.5,0,Fair,3.677837930651368
494,Spain,Female,41,2.0,69974.66,2,1,0,188426.13,1,Bad,0.37136388673906323
731,France,Female,38,10.0,123711.73,2,1,0,171340.68,1,Good,0.7220219389814492
657,France,Male,44,6.0,76495.04,1,1,0,79071.89,0,Fair,0.9674113012854504
638,France,Male,36,6.0,188455.19,1,0,0,47031.4,1,Bad,4.007007871337022
792,France,Female,42,0.0,99045.93,2,1,0,47160.01,0,Good,2.100210114459263
594,France,Female,31,0.0,79340.95,1,1,0,78255.86,0,Bad,1.0138659264622483
600,Germany,Male,57,9.0,138456.03,2,1,1,103548.25,0,Bad,1.3371160787362413
678,Germany,Male,48,2.0,101099.9,2,0,1,193476.04,0,Fair,0.5225448070985947
642,France,Male,40,8.0,109219.83,1,1,0,52827.51,0,Bad,2.0674801822005238
668,Spain,Male,43,10.0,113034.31,1,1,1,100423.88,0,Fair,1.125572025299162
628,Germany,Female,28,3.0,153538.13,2,1,0,110776.01,0,Bad,1.3860232915050832
449,Spain,Male,32,0.0,155619.36,1,1,1,166692.03,0,Bad,0.9335740886951823
701,Spain,Male,35,10.0,159693.9,2,1,1,71173.64,0,Fair,2.2437225354780224
683,Germany,Female,39,2.0,47685.47,2,1,1,86019.48,0,Fair,0.5543566410771142
561,Spain,Male,28,6.0,123692.0,1,1,1,70548.96,0,Bad,1.7532788576897518
642,France,Male,35,2.0,133161.95,1,0,1,122254.86,0,Bad,1.089216003355613
805,Germany,Male,24,6.0,143221.35,2,1,0,186035.72,0,Good,0.7698594119451899
593,Spain,Male,31,8.0,112713.34,1,1,1,176868.89,0,Bad,0.6372705793540062
714,France,Male,34,5.0,141173.03,1,0,1,98896.06,0,Fair,1.4274889211966584
730,Spain,Male,38,5.0,118866.36,1,1,1,163317.5,0,Good,0.7278237788357035
567,Spain,Female,54,5.0,92316.31,2,1,0,158590.66,1,Bad,0.5821043307342311
637,Germany,Male,30,1.0,122185.53,1,1,0,102566.46,1,Bad,1.1912815358938973
711,France,Male,38,4.0,123345.85,1,1,0,141827.83,0,Fair,0.8696872116001494
828,France,Male,30,4.0,73070.18,2,0,0,161671.15,0,Good,0.45196796088850727
807,France,Male,47,1.0,95120.59,1,0,0,127875.1,0,Good,0.743855449575406
850,France,Male,40,8.0,102800.65,1,1,0,60811.56,0,Good,1.6904787510795645
629,Spain,Male,31,6.0,132876.55,1,1,1,130862.11,0,Bad,1.0153936078212402
720,France,Male,26,10.0,51962.91,2,1,0,45507.24,0,Good,1.1418602842097214
781,Spain,Female,29,6.0,98759.89,1,0,0,112202.64,0,Good,0.8801922129461481
592,Germany,Male,33,2.0,156570.86,1,1,1,37140.2,0,Bad,4.215670890302152
532,France,Male,42,1.0,159024.71,1,1,0,100982.93,1,Bad,1.574768230630662
520,France,Female,39,1.0,73493.17,1,0,1,109626.13,1,Bad,0.6703982891670078
473,France,Female,35,6.0,69617.36,1,1,0,143345.69,0,Bad,0.4856606431626929
639,Spain,Female,35,5.0,136526.26,2,1,0,59653.03,0,Bad,2.288672679325761
705,France,Male,25,3.0,113736.27,1,0,1,196864.61,0,Fair,0.5777385280167929
530,France,Male,52,1.0,106723.28,1,0,0,109960.4,1,Bad,0.9705610383374379
516,Germany,Female,33,10.0,138847.9,1,1,1,127256.7,0,Bad,1.0910851845128782
746,Germany,Female,33,2.0,107868.14,2,1,1,146192.4,0,Good,0.7378505312177651
622,Germany,Male,33,3.0,96926.12,2,1,0,48553.77,0,Bad,1.996263523924095
743,France,Male,30,7.0,77599.23,1,0,0,144407.1,0,Good,0.5373643678184797
732,Germany,Male,38,5.0,178787.54,1,1,1,195760.53,0,Good,0.9132971799780069
850,Germany,Female,34,3.0,129668.43,2,1,1,88743.99,0,Good,1.4611516791165238
686,France,Male,34,6.0,146178.13,2,1,1,88837.11,0,Fair,1.6454624649541165
809,France,Female,38,2.0,154763.21,2,1,1,174800.31,0,Good,0.8853714847530877
634,Germany,Female,56,3.0,116251.24,1,0,1,42429.88,1,Bad,2.739843713911046
564,Germany,Female,30,0.0,100954.88,2,0,0,134175.15,0,Bad,0.7524111581019288
625,France,Female,51,4.0,124620.01,2,1,0,92243.94,1,Bad,1.3509831648561412
583,France,Male,40,9.0,112701.04,1,0,0,29213.63,0,Bad,3.857823899323706
592,Spain,Male,45,8.0,84692.5,1,0,1,67214.02,0,Bad,1.2600421757246478
637,Germany,Male,49,2.0,108204.52,1,1,0,169037.84,1,Bad,0.6401201056520837
850,France,Male,30,6.0,86449.39,1,1,1,188809.23,0,Good,0.457866334182921
751,Germany,Male,36,5.0,73194.99,1,1,1,89222.66,0,Good,0.820363235079519
592,Germany,Male,31,7.0,124593.23,1,1,0,86079.67,0,Bad,1.4474176074327423
641,Germany,Male,42,3.0,121765.37,2,1,1,166516.84,0,Bad,0.731249584126146
849,France,Male,35,4.0,110837.73,1,0,0,126419.8,0,Good,0.8767434373413024
647,Spain,Male,47,10.0,99835.17,1,0,1,89103.05,0,Bad,1.1204461575669968
608,Germany,Female,30,2.0,91057.37,2,1,0,132973.17,0,Bad,0.6847800199092794
497,Spain,Male,27,7.0,149400.27,1,0,0,167522.19,0,Bad,0.8918237637652658
599,Germany,Male,38,9.0,89111.63,1,0,0,157239.6,0,Bad,0.566725112503466
545,Germany,Male,33,1.0,132527.9,2,0,1,107429.71,0,Bad,1.2336242925723246
774,France,Female,36,9.0,114997.42,1,1,0,75304.09,0,Good,1.5271072261812075
464,France,Male,46,6.0,161798.53,1,1,0,182944.47,0,Bad,0.8844133413816772
812,France,Male,32,5.0,133050.97,2,1,0,89385.92,0,Good,1.4885003141434356
516,France,Male,51,8.0,120124.35,2,0,1,168773.54,0,Bad,0.7117487136905465
664,Spain,Male,32,5.0,133705.74,1,0,0,134455.84,0,Fair,0.9944212166611729
585,France,Female,33,4.0,152805.05,1,1,0,63239.65,0,Bad,2.4162855107515613
519,Germany,Female,21,1.0,151701.45,3,1,1,170138.68,1,Bad,0.891634106953222
717,France,Female,22,5.0,112465.06,1,1,1,92977.75,0,Fair,1.209591111852029
465,Germany,Male,24,6.0,156007.09,1,1,0,191368.37,0,Bad,0.8152187845880696
829,Germany,Male,28,3.0,132405.52,3,1,0,104889.2,1,Good,1.2623370184918943
826,France,Male,26,5.0,142662.68,1,0,0,60285.3,0,Good,2.366458821636452
747,Germany,Male,36,8.0,102603.3,2,1,1,180693.61,0,Good,0.5678302625090064
603,Spain,Male,57,6.0,105000.85,2,1,1,87412.24,1,Bad,1.2012144981069013
634,France,Female,36,1.0,69518.95,1,1,0,116238.39,0,Bad,0.5980722031679895
716,Germany,Male,41,8.0,126145.54,2,1,1,138051.19,0,Fair,0.9137591642636329
647,France,Male,41,4.0,138937.35,1,1,1,101617.64,1,Bad,1.367256216538782
574,France,Male,34,1.0,112572.39,1,0,0,165626.6,0,Bad,0.6796757887923799
467,Germany,Male,51,10.0,114514.71,2,1,0,177784.68,1,Bad,0.6441202357818459
650,France,Male,32,2.0,84906.45,1,1,0,163216.48,0,Fair,0.5202075795287339
731,Spain,Female,39,2.0,126816.18,1,1,1,74850.93,0,Good,1.6942498910835178
638,Germany,Female,26,1.0,105249.76,2,1,1,23491.09,0,Bad,4.480411934908086
459,Germany,Male,50,5.0,109387.9,1,1,0,155721.15,0,Bad,0.7024601346702102
632,Germany,Male,23,3.0,122478.51,1,1,0,147230.77,1,Bad,0.831881202550255
616,France,Female,31,3.0,136789.14,1,1,0,59346.4,1,Bad,2.3049273418438188
694,France,Male,30,10.0,144684.03,1,1,1,31805.49,0,Fair,4.549026913278179
655,France,Male,24,9.0,107065.31,1,1,1,51959.82,0,Fair,2.0605404329730166
607,France,Female,33,8.0,91301.72,1,0,1,130824.57,0,Bad,0.6978942869829421
577,France,Female,30,8.0,92472.1,2,0,1,126434.61,0,Bad,0.7313828072867073
547,France,Male,62,10.0,127738.75,2,1,1,85153.0,0,Bad,1.5001086279990135
672,France,Female,43,4.0,92599.55,2,1,1,167336.78,0,Fair,0.5533723667922856
606,France,Male,37,6.0,82373.94,1,0,0,172526.9,1,Bad,0.47745563155658627
720,Spain,Male,31,4.0,141356.47,1,0,0,137985.69,0,Good,1.0244284751556483
771,Spain,Female,47,3.0,72664.0,2,1,1,107874.39,0,Good,0.6735982469981986
811,France,Female,47,3.0,123365.34,2,0,0,171995.34,0,Good,0.717259781573152
734,Germany,Male,33,5.0,121898.58,1,1,0,61829.89,0,Good,1.9715153949004276
652,France,Female,31,3.0,103696.97,3,0,0,155221.05,1,Fair,0.6680599699589714
605,Germany,Female,56,1.0,74129.18,2,1,1,62199.78,1,Bad,1.191791675147404
686,Germany,Male,29,3.0,185379.02,1,1,0,64679.07,0,Fair,2.8661361395579745
525,Germany,Female,47,1.0,118087.68,1,1,0,88120.78,1,Bad,1.3400662136671964
657,Spain,Male,41,8.0,109402.13,1,1,1,66463.62,0,Fair,1.6460453102012802
816,Germany,Female,34,2.0,108410.87,2,1,0,102908.91,0,Good,1.0534643696060915
484,France,Female,50,2.0,90408.16,2,0,0,48170.57,0,Bad,1.8768339257766724
730,Spain,Female,39,6.0,140094.59,1,1,0,172450.04,1,Good,0.8123778341831639
663,Germany,Female,46,6.0,95439.4,1,1,1,21038.58,1,Fair,4.53639931972595
430,Germany,Male,49,3.0,137115.16,1,1,0,146516.86,1,Bad,0.935831958178738
504,Germany,Male,43,5.0,134740.19,2,1,0,181430.91,0,Bad,0.7426528919465818
619,Germany,Male,29,4.0,98955.87,1,0,1,131712.51,0,Bad,0.7513019833879104
617,Germany,Male,44,9.0,49157.09,2,1,0,53294.17,0,Bad,0.9223727473380297
791,Germany,Male,31,1.0,130240.33,1,0,0,96546.55,0,Good,1.3489899949816953
609,France,Male,48,1.0,108019.27,3,1,1,184524.65,1,Bad,0.5853920871818481
780,Germany,Male,51,4.0,126725.25,1,1,0,195259.31,1,Good,0.6490100267178042
777,Germany,Female,34,5.0,96693.66,1,1,1,172618.52,0,Good,0.5601580873245815
817,Germany,Female,27,7.0,129810.6,1,1,1,59259.44,0,Good,2.190547193831059
693,France,Male,40,4.0,130661.96,1,1,1,101918.96,0,Fair,1.282018183859019
757,France,Male,47,3.0,130747.1,1,1,0,143829.54,0,Good,0.9090420507497973
569,Germany,Male,30,6.0,106629.49,1,0,1,44114.88,0,Bad,2.417086706344889
772,Spain,Male,36,3.0,112029.83,1,1,1,186948.35,0,Good,0.599255516296346
576,Germany,Male,29,7.0,130575.26,1,0,1,173629.78,0,Bad,0.7520326294256665
608,Germany,Male,28,4.0,96679.71,1,1,1,49133.45,0,Bad,1.9676963453614598
541,Germany,Female,39,9.0,100116.67,1,1,1,199808.1,1,Bad,0.5010641210241227
692,Germany,Male,24,2.0,120596.93,1,0,1,180490.53,0,Fair,0.6681620913850715
768,France,Male,29,2.0,95984.69,2,1,1,73686.75,0,Good,1.3026044709530546
802,France,Male,38,1.0,142557.11,1,1,1,172497.73,0,Good,0.8264289043107986
671,France,Female,38,6.0,132129.72,1,0,1,76068.95,0,Fair,1.736973101377106
633,France,Male,38,2.0,91902.56,2,1,1,107673.35,0,Bad,0.8535311662542309
663,France,Male,40,6.0,156218.19,1,0,1,33607.72,0,Fair,4.648282894525424
581,Germany,Female,43,5.0,93259.57,3,1,0,141035.65,1,Bad,0.6612482021389628
561,Germany,Female,45,2.0,168085.38,2,0,1,115719.08,0,Bad,1.4525295223570738
479,Germany,Male,51,1.0,107714.74,3,1,0,86128.21,1,Bad,1.2506325163381429
769,France,Female,31,6.0,117852.26,2,1,0,147668.64,0,Good,0.7980859036827317
590,Spain,Female,51,10.0,84474.62,2,1,1,190937.09,0,Bad,0.4424212184233037
437,Germany,Male,35,6.0,126803.34,2,1,1,161133.4,0,Bad,0.7869463438368457
677,Germany,Female,36,10.0,68806.84,1,1,0,33075.24,0,Fair,2.0803126447457374
560,France,Female,31,3.0,115141.18,1,1,0,39806.75,0,Bad,2.8925039095128335
492,Germany,Female,49,2.0,151249.45,2,1,1,167237.94,0,Bad,0.9043967535117929
640,Germany,Female,43,9.0,94752.49,1,1,0,184006.36,1,Bad,0.5149413857216675
704,France,Male,31,5.0,132084.66,3,1,1,54474.48,1,Fair,2.4247071289161455
564,France,Female,53,2.0,45472.28,1,1,1,41055.71,1,Bad,1.107575048635135
791,Germany,Female,33,10.0,130229.71,2,0,0,54019.93,1,Good,2.4107715430212515
629,Germany,Female,38,9.0,123948.85,1,1,0,76053.07,0,Bad,1.6297678713035515
729,Germany,Male,39,6.0,127415.85,1,1,1,184977.2,1,Good,0.6888192166385911
651,Germany,Male,35,8.0,110067.71,1,1,0,127678.95,1,Fair,0.8620662215658885
613,Germany,Male,33,3.0,155736.42,2,1,1,57751.21,0,Bad,2.6966780436288698
720,France,Female,34,3.0,118307.57,2,1,1,136120.29,0,Good,0.8691398615151349
710,Germany,Female,24,7.0,103099.17,2,1,0,173276.62,0,Fair,0.5949975824782362
410,France,Male,33,6.0,125789.69,1,0,0,66333.56,1,Bad,1.8963205050354603
584,Germany,Female,36,4.0,109646.83,1,1,1,70240.79,0,Bad,1.5610136218570436
792,France,Male,30,1.0,127187.86,1,1,1,113553.42,0,Good,1.1200707120930395
615,France,Male,41,4.0,130385.82,1,0,1,130661.95,0,Bad,0.9978866839198406
676,France,Male,23,1.0,107787.47,1,0,1,116378.82,0,Fair,0.9261777185917506
571,France,Male,34,1.0,99325.04,2,0,1,186052.15,0,Bad,0.5338559108293024
717,France,Male,48,7.0,123764.95,1,1,1,169952.82,0,Fair,0.7282312232300705
642,Germany,Female,39,8.0,128264.03,1,1,0,61792.76,1,Bad,2.0757129152347296
780,Spain,Male,47,7.0,86006.21,1,1,1,37973.13,0,Good,2.264922854660651
492,Germany,Female,38,8.0,57068.43,2,1,0,188974.81,0,Bad,0.3019896143829963
760,Germany,Male,29,5.0,103607.24,2,0,1,86334.64,0,Good,1.2000656978473532
500,Spain,Male,40,1.0,99004.24,1,1,1,152845.99,0,Bad,0.6477385504192816
606,Spain,Female,25,3.0,147386.72,3,1,0,45482.04,1,Bad,3.240547697508731
790,Germany,Female,25,5.0,152885.77,1,1,0,58214.79,0,Good,2.626235875797198
588,France,Male,31,4.0,99607.37,2,0,1,35877.03,0,Bad,2.776354954688278
681,Spain,Male,38,2.0,99811.44,2,1,0,23531.5,0,Fair,4.2416097571340545
606,Spain,Male,37,8.0,154712.58,2,1,0,89099.18,0,Bad,1.7364085730081915
713,Germany,Female,24,7.0,147687.24,1,1,1,121592.5,0,Fair,1.2146081378374487
635,France,Male,27,3.0,127009.83,1,1,0,161909.95,0,Bad,0.7844473424888341
